antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Lactate_high'}),"frozenset({'HR_high', 'Resp_high', 'SBP_low'})",0.09087559028739668,0.019731866177901188,0.0035033919379465405,0.038551517815366726,1.9537694746046226,1.0,0.0017102469515578524,1.019574269434284,0.5369659908003849,0.03271016794186997,0.019198473344315577,0.10805073605277934
frozenset({'Resp_high'}),"frozenset({'HR_high', 'Lactate_high', 'SBP_low'})",0.2893190998640648,0.00830171175292003,0.0035033919379465405,0.012109093176332266,1.4586260685421937,1.0,0.0011015481662607902,1.0038540504797782,0.44242547096910756,0.01191154179772721,0.0038392538018212586,0.2170587371826097
frozenset({'SBP_low'}),"frozenset({'HR_high', 'Lactate_high', 'Resp_high'})",0.13512089214732542,0.016488748300809812,0.0035033919379465405,0.025927833085402602,1.572456114460138,1.0,0.0012754175571484225,1.0096903341510017,0.42092842905311845,0.023654585631513927,0.009597332789314914,0.11919975306688667
"frozenset({'HR_high', 'WBC_abnormal', 'Lactate_high'})",frozenset({'Resp_high'}),0.01988004200462566,0.2893190998640648,0.008313952364692921,0.41820597575993257,1.4454834677573125,1.0,0.002562276506654826,1.2215335162031242,0.3144410443225147,0.027631643745570474,0.1813568872769973,0.22347112390796994
"frozenset({'HR_high', 'WBC_abnormal', 'Resp_high'})",frozenset({'Lactate_high'}),0.0505550151074919,0.09087559028739668,0.008313952364692921,0.16445356305433784,1.809656064232966,1.0,0.0037197355248113377,1.0880597050187961,0.47123194711424243,0.06245614035087719,0.08093278761506466,0.12797037636049988
"frozenset({'HR_high', 'Lactate_high', 'Resp_high'})",frozenset({'WBC_abnormal'}),0.016488748300809812,0.294850567899962,0.008313952364692921,0.5042197390013284,1.710085697282435,1.0,0.0034522355642396148,1.422302353626635,0.4221954587813215,0.027436490000191337,0.29691461351366966,0.26620845581831665
"frozenset({'WBC_abnormal', 'Lactate_high', 'Resp_high'})",frozenset({'HR_high'}),0.015096539772324622,0.33001204733895545,0.008313952364692921,0.5507190713950412,1.668784748422828,1.0,0.003331912366694104,1.4912450317920078,0.40690438993393213,0.02468552496671614,0.3294193920644185,0.2879559733605276
"frozenset({'HR_high', 'WBC_abnormal'})","frozenset({'Lactate_high', 'Resp_high'})",0.11834738856211466,0.03023431107904214,0.008313952364692921,0.07025040827436037,2.323532627904217,1.0,0.004735800603513673,1.0430396501933894,0.6460830960957884,0.05927201745320932,0.0412636760121339,0.17261721351284606
"frozenset({'HR_high', 'Lactate_high'})","frozenset({'WBC_abnormal', 'Resp_high'})",0.040988654885614706,0.09925912086637761,0.008313952364692921,0.2028354525879006,2.0434943491083017,1.0,0.004245454515251452,1.129930930894721,0.5324672676422514,0.06301607996523251,0.11499015324046119,0.1432977686121023
"frozenset({'HR_high', 'Resp_high'})","frozenset({'WBC_abnormal', 'Lactate_high'})",0.1320742683013252,0.0423215930834101,0.008313952364692921,0.06294907003175501,1.4873984045848878,1.0,0.002724358924855106,1.0220131865714535,0.37754978536049916,0.050059349713337004,0.021539043586414997,0.12969806299493125
"frozenset({'WBC_abnormal', 'Lactate_high'})","frozenset({'HR_high', 'Resp_high'})",0.0423215930834101,0.1320742683013252,0.008313952364692921,0.19644705595810752,1.4873984045848876,1.0,0.002724358924855106,1.0801102007454362,0.34216619205890586,0.050059349713337004,0.07416854381168544,0.12969806299493125
"frozenset({'WBC_abnormal', 'Resp_high'})","frozenset({'HR_high', 'Lactate_high'})",0.09925912086637761,0.040988654885614706,0.008313952364692921,0.08376008463630404,2.0434943491083017,1.0,0.004245454515251452,1.0466814739605745,0.5669134846662427,0.06301607996523251,0.044599503403776525,0.1432977686121023
"frozenset({'Lactate_high', 'Resp_high'})","frozenset({'HR_high', 'WBC_abnormal'})",0.03023431107904214,0.11834738856211466,0.008313952364692921,0.27498401875133177,2.323532627904217,1.0,0.004735800603513673,1.2160457620802338,0.5873798747329715,0.05927201745320932,0.17766252621172274,0.17261721351284606
frozenset({'HR_high'}),"frozenset({'WBC_abnormal', 'Lactate_high', 'Resp_high'})",0.33001204733895545,0.015096539772324622,0.008313952364692921,0.02519287532601396,1.6687847484228278,1.0,0.003331912366694104,1.0103572648354062,0.5981623102863632,0.02468552496671614,0.010251091565213321,0.2879559733605276
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'Lactate_high', 'Resp_high'})",0.294850567899962,0.016488748300809812,0.008313952364692921,0.028197172635304912,1.710085697282435,1.0,0.0034522355642396148,1.0120481480448515,0.5888595597263744,0.027436490000191337,0.01190471823709868,0.26620845581831665
frozenset({'Lactate_high'}),"frozenset({'HR_high', 'WBC_abnormal', 'Resp_high'})",0.09087559028739668,0.0505550151074919,0.008313952364692921,0.09148718966666193,1.809656064232966,1.0,0.0037197355248113377,1.0450540422695325,0.49213155441529294,0.06245614035087719,0.0431116865226311,0.12797037636049988
frozenset({'Resp_high'}),"frozenset({'HR_high', 'WBC_abnormal', 'Lactate_high'})",0.2893190998640648,0.01988004200462566,0.008313952364692921,0.028736272056007338,1.4454834677573125,1.0,0.002562276506654826,1.0091182546990907,0.4336544616500258,0.027631643745570474,0.009035863395226846,0.22347112390796994
"frozenset({'HR_high', 'WBC_abnormal', 'Resp_high'})",frozenset({'Sepsis'}),0.0505550151074919,0.01798467990800214,0.002076394302317341,0.04107197471709654,2.2837200843825913,1.0,0.0011671785378648868,1.0240761498260345,0.5920490107731387,0.031241215528522274,0.023510116733139682,0.07826273904217056
"frozenset({'HR_high', 'WBC_abnormal', 'Sepsis'})",frozenset({'Resp_high'}),0.0039053993982772948,0.2893190998640648,0.002076394302317341,0.5316727152754867,1.8376689113345457,1.0,0.0009464876637980937,1.5174877127946598,0.4576195222921499,0.007131745894765258,0.34101608100775715,0.2694247731680227
"frozenset({'HR_high', 'Sepsis', 'Resp_high'})",frozenset({'WBC_abnormal'}),0.004461380869856527,0.294850567899962,0.002076394302317341,0.46541516245487363,1.5784780940723215,1.0,0.0007609536192221174,1.3190599182314326,0.3681207062275274,0.006985686170812271,0.24188432520883602,0.23622867721362775
"frozenset({'WBC_abnormal', 'Sepsis', 'Resp_high'})",frozenset({'HR_high'}),0.003418996140986078,0.33001204733895545,0.002076394302317341,0.607311098549086,1.8402694793906014,1.0,0.0009480843859865373,1.7061545416373143,0.4581677971609987,0.006266380470202125,0.4138866230486083,0.3068014863987485
"frozenset({'HR_high', 'WBC_abnormal'})","frozenset({'Sepsis', 'Resp_high'})",0.11834738856211466,0.007619458707262548,0.002076394302317341,0.01754491017964072,2.30264522109919,1.0,0.0011746512620559523,1.0101027024799607,0.6416550592890906,0.01675992179049838,0.010001658697830424,0.14502847944088149
"frozenset({'HR_high', 'Resp_high'})","frozenset({'WBC_abnormal', 'Sepsis'})",0.1320742683013252,0.007473215608712738,0.002076394302317341,0.01572141439072812,2.103701433744146,1.0,0.0010893748189385634,1.0083799433438956,0.604484180204387,0.015104225246503953,0.008310303471632726,0.1467831209884675
"frozenset({'HR_high', 'Sepsis'})","frozenset({'WBC_abnormal', 'Resp_high'})",0.00861352523176632,0.09925912086637761,0.002076394302317341,0.24106207928197457,2.428613886339894,1.0,0.0012214233602518545,1.186843949346263,0.5933533568241436,0.01962635033918328,0.15742924707934886,0.13099050313509064
"frozenset({'WBC_abnormal', 'Resp_high'})","frozenset({'HR_high', 'Sepsis'})",0.09925912086637761,0.00861352523176632,0.002076394302317341,0.020918926988206736,2.428613886339894,1.0,0.0012214233602518545,1.012568317472002,0.6530651670651239,0.01962635033918328,0.012412315549611641,0.13099050313509064
"frozenset({'WBC_abnormal', 'Sepsis'})","frozenset({'HR_high', 'Resp_high'})",0.007473215608712738,0.1320742683013252,0.002076394302317341,0.2778448275862069,2.103701433744146,1.0,0.0010893748189385634,1.2018548988545574,0.528597698978905,0.015104225246503953,0.1679528028274775,0.1467831209884675
"frozenset({'Sepsis', 'Resp_high'})","frozenset({'HR_high', 'WBC_abnormal'})",0.007619458707262548,0.11834738856211466,0.002076394302317341,0.27251204870212226,2.30264522109919,1.0,0.0011746512620559523,1.2119136954295524,0.5700604104224165,0.01675992179049838,0.1748587347669518,0.14502847944088149
frozenset({'HR_high'}),"frozenset({'WBC_abnormal', 'Sepsis', 'Resp_high'})",0.33001204733895545,0.003418996140986078,0.002076394302317341,0.006291874248410925,1.8402694793906014,1.0,0.0009480843859865373,1.002891068345901,0.6815067665277581,0.006266380470202125,0.0028827341644084483,0.3068014863987485
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'Sepsis', 'Resp_high'})",0.294850567899962,0.004461380869856527,0.002076394302317341,0.007042191972381847,1.5784780940723215,1.0,0.0007609536192221174,1.0025991145662592,0.5197173292184887,0.006985686170812271,0.00259237668226303,0.23622867721362775
frozenset({'Resp_high'}),"frozenset({'HR_high', 'WBC_abnormal', 'Sepsis'})",0.2893190998640648,0.0039053993982772948,0.002076394302317341,0.007176831060558826,1.8376689113345457,1.0,0.0009464876637980937,1.003295079894012,0.6414022597173514,0.007131745894765258,0.003284258001504394,0.2694247731680227
frozenset({'Sepsis'}),"frozenset({'HR_high', 'WBC_abnormal', 'Resp_high'})",0.01798467990800214,0.0505550151074919,0.002076394302317341,0.11545350336724458,2.2837200843825913,1.0,0.0011671785378648868,1.0733692219762383,0.5724126218687363,0.031241215528522274,0.06835413245887038,0.07826273904217056
"frozenset({'HR_high', 'WBC_abnormal', 'Lactate_high'})",frozenset({'SBP_low'}),0.01988004200462566,0.13512089214732542,0.004346061422101391,0.21861429775098842,1.6179163286801586,1.0,0.001659852410510068,1.1068529989265856,0.3896676755928786,0.02884779857001129,0.09653766040315251,0.12538927116255985
"frozenset({'HR_high', 'WBC_abnormal', 'SBP_low'})",frozenset({'Lactate_high'}),0.019027708879597476,0.09087559028739668,0.004346061422101391,0.22840697477568989,2.5134029287000637,1.0,0.002616907145851231,1.1782434262522155,0.6138124781775578,0.041172557324821335,0.15127894820442703,0.1381156370000612
"frozenset({'HR_high', 'Lactate_high', 'SBP_low'})",frozenset({'WBC_abnormal'}),0.00830171175292003,0.294850567899962,0.004346061422101391,0.5235138910445445,1.7755227496192723,1.0,0.0018982969972111312,1.4798950459350309,0.440442011422153,0.014544748927362496,0.3242764054472677,0.26912688456131784
"frozenset({'WBC_abnormal', 'Lactate_high', 'SBP_low'})",frozenset({'HR_high'}),0.008258547490352465,0.33001204733895545,0.004346061422101391,0.5262500975115064,1.594639049558681,1.0,0.0016206412567641819,1.414222882457094,0.3760040861974371,0.013015100680852211,0.29289787882474105,0.26970974991612867
"frozenset({'HR_high', 'WBC_abnormal'})","frozenset({'Lactate_high', 'SBP_low'})",0.11834738856211466,0.016140857229369737,0.004346061422101391,0.03672291780076212,2.275152879361418,1.0,0.0024358331198515533,1.0213667084494544,0.6357028715412227,0.03339471704090928,0.020919722830883662,0.15299065982638094
"frozenset({'HR_high', 'Lactate_high'})","frozenset({'WBC_abnormal', 'SBP_low'})",0.040988654885614706,0.044275581267998534,0.004346061422101391,0.10603083790453138,2.394792679575011,1.0,0.002531264901647412,1.0690798511346613,0.6073205721920771,0.053709335838601296,0.06461617535990768,0.10209508428511399
"frozenset({'HR_high', 'SBP_low'})","frozenset({'WBC_abnormal', 'Lactate_high'})",0.050611064224557245,0.0423215930834101,0.004346061422101391,0.08587176517012692,2.0290296020021117,1.0,0.0022041205564713446,1.0476412065915697,0.5341894652184654,0.04906003418057526,0.04547473533096989,0.09428155633529181
"frozenset({'WBC_abnormal', 'Lactate_high'})","frozenset({'HR_high', 'SBP_low'})",0.0423215930834101,0.050611064224557245,0.004346061422101391,0.10269134750045669,2.0290296020021117,1.0,0.0022041205564713446,1.058040545057517,0.5295656289453993,0.04906003418057526,0.05485663600383257,0.09428155633529181
"frozenset({'WBC_abnormal', 'SBP_low'})","frozenset({'HR_high', 'Lactate_high'})",0.044275581267998534,0.040988654885614706,0.004346061422101391,0.09815933066569661,2.394792679575011,1.0,0.002531264901647412,1.0633933218184568,0.6094092684440271,0.053709335838601296,0.05961418086588216,0.10209508428511399
"frozenset({'Lactate_high', 'SBP_low'})","frozenset({'HR_high', 'WBC_abnormal'})",0.016140857229369737,0.11834738856211466,0.004346061422101391,0.26925840185199973,2.275152879361418,1.0,0.0024358331198515533,1.2065176167230052,0.5696639614635824,0.03339471704090928,0.17116833924391675,0.15299065982638094
frozenset({'HR_high'}),"frozenset({'WBC_abnormal', 'Lactate_high', 'SBP_low'})",0.33001204733895545,0.008258547490352465,0.004346061422101391,0.013169402320750886,1.594639049558681,1.0,0.0016206412567641819,1.0049763909245897,0.5565754385790623,0.013015100680852211,0.004951749085380344,0.26970974991612867
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'Lactate_high', 'SBP_low'})",0.294850567899962,0.00830171175292003,0.004346061422101391,0.014739878078091202,1.7755227496192725,1.0,0.0018982969972111312,1.006534483819981,0.6194227335596637,0.014544748927362496,0.0064920615488317885,0.26912688456131784
frozenset({'Lactate_high'}),"frozenset({'HR_high', 'WBC_abnormal', 'SBP_low'})",0.09087559028739668,0.019027708879597476,0.004346061422101391,0.04782429922443251,2.513402928700064,1.0,0.002616907145851231,1.030242937644155,0.6623219293237105,0.041172557324821335,0.029355151624053975,0.1381156370000612
frozenset({'SBP_low'}),"frozenset({'HR_high', 'WBC_abnormal', 'Lactate_high'})",0.13512089214732542,0.01988004200462566,0.004346061422101391,0.03216424457413129,1.6179163286801588,1.0,0.001659852410510068,1.012692445490506,0.4415889600830833,0.02884779857001129,0.0125333664204026,0.12538927116255985
"frozenset({'WBC_abnormal', 'Resp_high', 'SBP_low'})",frozenset({'Temp_abnormal'}),0.014528317688972498,0.12109250681286682,0.0027270794544552606,0.1877078621790608,1.5501195500819849,1.0,0.0009678090457238648,1.0820091101027973,0.36012041026644986,0.02052075102167453,0.07579336378693328,0.1051142457292695
"frozenset({'WBC_abnormal', 'Resp_high', 'Temp_abnormal'})",frozenset({'SBP_low'}),0.015072702791503727,0.13512089214732542,0.0027270794544552606,0.1809283638228757,1.339011021519939,1.0,0.0006904424061957948,1.0559260871116825,0.2570546662326299,0.018492872402238545,0.05296401688934452,0.10055543949239677
"frozenset({'WBC_abnormal', 'SBP_low', 'Temp_abnormal'})",frozenset({'Resp_high'}),0.00741909921982206,0.2893190998640648,0.0027270794544552606,0.3675755470649531,1.2704848979471344,1.0,0.0005805923463741568,1.1237403880221652,0.21449027239558735,0.009275429643247651,0.11011474655632343,0.1885007002900542
"frozenset({'Resp_high', 'SBP_low', 'Temp_abnormal'})",frozenset({'WBC_abnormal'}),0.0069017723117361695,0.294850567899962,0.0027270794544552606,0.3951274152898348,1.3400937909127417,1.0,0.0006920879688236173,1.1657817694579795,0.2555473026708649,0.00911989658515566,0.14220652080968668,0.20218821875554296
"frozenset({'WBC_abnormal', 'Resp_high'})","frozenset({'SBP_low', 'Temp_abnormal'})",0.09925912086637761,0.020762010294998745,0.0027270794544552606,0.027474346242965908,1.3232989413161047,1.0,0.0006662605651550036,1.0069019628654896,0.27123544613352935,0.023249938208881445,0.006854652309791695,0.07941191790070534
"frozenset({'WBC_abnormal', 'SBP_low'})","frozenset({'Resp_high', 'Temp_abnormal'})",0.044275581267998534,0.0404603758512057,0.0027270794544552606,0.06159330665696617,1.5223117769216352,1.0,0.0009356727953214372,1.0225200128640124,0.35899923963292574,0.03325346635767312,0.022024031393708673,0.06449727272564564
"frozenset({'WBC_abnormal', 'Temp_abnormal'})","frozenset({'Resp_high', 'SBP_low'})",0.039536531783714836,0.03967762094046553,0.0027270794544552606,0.06897619319200247,1.7384155490445892,1.0,0.0011583639330403558,1.0314691977125554,0.44224851622327055,0.035654122165695225,0.03050910078783096,0.06885355740005397
"frozenset({'Resp_high', 'SBP_low'})","frozenset({'WBC_abnormal', 'Temp_abnormal'})",0.03967762094046553,0.039536531783714836,0.0027270794544552606,0.06873092160810548,1.7384155490445894,1.0,0.0011583639330403558,1.0313490381048656,0.4423134907272379,0.035654122165695225,0.030396148099842576,0.06885355740005397
"frozenset({'Resp_high', 'Temp_abnormal'})","frozenset({'WBC_abnormal', 'SBP_low'})",0.0404603758512057,0.044275581267998534,0.0027270794544552606,0.06740123879432511,1.522311776921635,1.0,0.0009356727953214372,1.0247970064815757,0.3575718302699335,0.03325346635767312,0.02419699347747997,0.06449727272564564
"frozenset({'SBP_low', 'Temp_abnormal'})","frozenset({'WBC_abnormal', 'Resp_high'})",0.020762010294998745,0.09925912086637761,0.0027270794544552606,0.13134948955844478,1.3232989413161047,1.0,0.0006662605651550036,1.0369427845909571,0.24949282684193616,0.023249938208881445,0.035626637399796136,0.07941191790070534
frozenset({'WBC_abnormal'}),"frozenset({'Resp_high', 'SBP_low', 'Temp_abnormal'})",0.294850567899962,0.0069017723117361695,0.0027270794544552606,0.009249022221251119,1.3400937909127415,1.0,0.0006920879688236173,1.0023691623446866,0.35990041517462157,0.00911989658515566,0.002363562680983615,0.20218821875554296
frozenset({'Resp_high'}),"frozenset({'WBC_abnormal', 'SBP_low', 'Temp_abnormal'})",0.2893190998640648,0.00741909921982206,0.0027270794544552606,0.009425853515155295,1.2704848979471344,1.0,0.0005805923463741568,1.0020258496574481,0.2995703806620885,0.009275429643247651,0.002021753888026565,0.1885007002900542
frozenset({'SBP_low'}),"frozenset({'WBC_abnormal', 'Resp_high', 'Temp_abnormal'})",0.13512089214732542,0.015072702791503727,0.0027270794544552606,0.020182515161917842,1.339011021519939,1.0,0.0006904424061957948,1.0052150655091223,0.2927347363910004,0.018492872402238545,0.005188009698681784,0.10055543949239677
frozenset({'Temp_abnormal'}),"frozenset({'WBC_abnormal', 'Resp_high', 'SBP_low'})",0.12109250681286682,0.014528317688972498,0.0027270794544552606,0.02252062927947819,1.5501195500819849,1.0,0.0009678090457238648,1.0081764503987583,0.40378363967850983,0.02052075102167453,0.00811013825558431,0.1051142457292695
"frozenset({'WBC_abnormal', 'Lactate_high', 'Resp_high'})",frozenset({'Temp_abnormal'}),0.015096539772324622,0.12109250681286682,0.0029383910682188622,0.19464003755387702,1.6073664892797093,1.0,0.0011103132229879282,1.0913225565840448,0.38365622877690064,0.022051606851904677,0.08368062772375383,0.10945285484399497
"frozenset({'WBC_abnormal', 'Lactate_high', 'Temp_abnormal'})",frozenset({'Resp_high'}),0.007305712500241591,0.2893190998640648,0.0029383910682188622,0.4022045855379189,1.390176402895256,1.0,0.000824708903783319,1.1888363191534894,0.28273239066429623,0.0100051989303804,0.1588413107095772,0.2061804073310458
"frozenset({'WBC_abnormal', 'Resp_high', 'Temp_abnormal'})",frozenset({'Lactate_high'}),0.015072702791503727,0.09087559028739668,0.0029383910682188622,0.1949478543340742,2.145216924781957,1.0,0.0015686503048144692,1.1292739415787665,0.5420163270941474,0.02852532631197113,0.11447527195928808,0.11364103573230812
"frozenset({'Lactate_high', 'Resp_high', 'Temp_abnormal'})",frozenset({'WBC_abnormal'}),0.005859387582865721,0.294850567899962,0.0029383910682188622,0.5014843320505772,1.7008084319536487,1.0,0.0012107473118649187,1.4144980337339754,0.4144728643130748,0.009867937101366497,0.29303542588870796,0.25572501392879987
"frozenset({'WBC_abnormal', 'Lactate_high'})","frozenset({'Resp_high', 'Temp_abnormal'})",0.0423215930834101,0.0404603758512057,0.0029383910682188622,0.06943006758813859,1.7160015478716717,1.0,0.0012260435054423017,1.0311311280624005,0.4356889952722741,0.03680184614391531,0.03019124068235519,0.07102699341383267
"frozenset({'WBC_abnormal', 'Resp_high'})","frozenset({'Lactate_high', 'Temp_abnormal'})",0.09925912086637761,0.015507566630803821,0.0029383910682188622,0.029603234872234232,1.908954227121046,1.0,0.0013991236376685015,1.0145256752165437,0.5286236943682299,0.026275917295095663,0.014317700942800816,0.1095421766152123
"frozenset({'WBC_abnormal', 'Temp_abnormal'})","frozenset({'Lactate_high', 'Resp_high'})",0.039536531783714836,0.03023431107904214,0.0029383910682188622,0.07432091120924245,2.4581645341593483,1.0,0.001743031267283591,1.0476262245351053,0.6176105865007658,0.04396653106865372,0.045461084707229364,0.08575410572181705
"frozenset({'Lactate_high', 'Resp_high'})","frozenset({'WBC_abnormal', 'Temp_abnormal'})",0.03023431107904214,0.039536531783714836,0.0029383910682188622,0.09718730023439165,2.4581645341593483,1.0,0.001743031267283591,1.0638568425827908,0.6116863204117429,0.04396653106865372,0.060023905498188646,0.08575410572181705
"frozenset({'Lactate_high', 'Temp_abnormal'})","frozenset({'WBC_abnormal', 'Resp_high'})",0.015507566630803821,0.09925912086637761,0.0029383910682188622,0.18948111835819037,1.908954227121046,1.0,0.0013991236376685015,1.1113138750192428,0.4836532562942917,0.026275917295095663,0.10016420879953042,0.1095421766152123
"frozenset({'Resp_high', 'Temp_abnormal'})","frozenset({'WBC_abnormal', 'Lactate_high'})",0.0404603758512057,0.0423215930834101,0.0029383910682188622,0.07262391923952677,1.7160015478716717,1.0,0.0012260435054423017,1.0326753372065278,0.43484389013489955,0.03680184614391531,0.031641442406204194,0.07102699341383267
frozenset({'WBC_abnormal'}),"frozenset({'Lactate_high', 'Resp_high', 'Temp_abnormal'})",0.294850567899962,0.005859387582865721,0.0029383910682188622,0.009965695807022527,1.7008084319536487,1.0,0.0012107473118649187,1.0041476423662956,0.5843361540139881,0.009867937101366497,0.004130510486009427,0.25572501392879987
frozenset({'Lactate_high'}),"frozenset({'WBC_abnormal', 'Resp_high', 'Temp_abnormal'})",0.09087559028739668,0.015072702791503727,0.0029383910682188622,0.03233421713054205,2.1452169247819572,1.0,0.0015686503048144692,1.017838301864774,0.5872097046172998,0.02852532631197113,0.01752567360856106,0.11364103573230812
frozenset({'Resp_high'}),"frozenset({'WBC_abnormal', 'Lactate_high', 'Temp_abnormal'})",0.2893190998640648,0.007305712500241591,0.0029383910682188622,0.010156229124172762,1.390176402895256,1.0,0.000824708903783319,1.0028797641686515,0.3949266528056579,0.0100051989303804,0.002871494940411717,0.2061804073310458
frozenset({'Temp_abnormal'}),"frozenset({'WBC_abnormal', 'Lactate_high', 'Resp_high'})",0.12109250681286682,0.015096539772324622,0.0029383910682188622,0.024265672134112928,1.6073664892797093,1.0,0.0011103132229879282,1.0093971607843735,0.429925049210858,0.022051606851904677,0.009309676259710492,0.10945285484399497
"frozenset({'WBC_abnormal', 'Lactate_high', 'Resp_high'})",frozenset({'SBP_low'}),0.015096539772324622,0.13512089214732542,0.0031265099438864585,0.20710109674390814,1.5327096606060078,1.0,0.0010866520215123748,1.0907810621265728,0.3528881010414925,0.0212556281644738,0.08322574096545755,0.11511985454733646
"frozenset({'WBC_abnormal', 'Lactate_high', 'SBP_low'})",frozenset({'Resp_high'}),0.008258547490352465,0.2893190998640648,0.0031265099438864585,0.3785786722833294,1.3085160034757568,1.0,0.0007371544177930522,1.1436377678687615,0.23773886894961033,0.010618094300404769,0.1255972580692566,0.1946925569199601
"frozenset({'WBC_abnormal', 'Resp_high', 'SBP_low'})",frozenset({'Lactate_high'}),0.014528317688972498,0.09087559028739668,0.0031265099438864585,0.215201099729502,2.3680847524502706,1.0,0.001806240498018256,1.1584170281065045,0.586234822228278,0.03056892337927385,0.13675302094397362,0.12480269366375565
"frozenset({'Lactate_high', 'Resp_high', 'SBP_low'})",frozenset({'WBC_abnormal'}),0.0058342621165950485,0.294850567899962,0.0031265099438864585,0.5358878091872791,1.8174894930814482,1.0,0.0014062744455311741,1.5193512389002957,0.4524300876013874,0.010507217351956057,0.3418243429190221,0.27324575964203685
"frozenset({'WBC_abnormal', 'Lactate_high'})","frozenset({'Resp_high', 'SBP_low'})",0.0423215930834101,0.03967762094046553,0.0031265099438864585,0.07387505327893808,1.8618821272017354,1.0,0.0014472898159262847,1.0369252901129036,0.483365886086446,0.03963994870412572,0.035610366981099484,0.07633643551782196
"frozenset({'WBC_abnormal', 'Resp_high'})","frozenset({'Lactate_high', 'SBP_low'})",0.09925912086637761,0.016140857229369737,0.0031265099438864585,0.03149846499341213,1.951474109819759,1.0,0.0015243826452695029,1.015857081490261,0.5412953649910405,0.027847273228057287,0.01560955943428454,0.11260003476380913
"frozenset({'WBC_abnormal', 'SBP_low'})","frozenset({'Lactate_high', 'Resp_high'})",0.044275581267998534,0.03023431107904214,0.0031265099438864585,0.07061476900691159,2.3355838610743285,1.0,0.0017878682466243797,1.0434485685604462,0.5983330802793332,0.043798848396238335,0.04163939639151403,0.08701205102806692
"frozenset({'Lactate_high', 'Resp_high'})","frozenset({'WBC_abnormal', 'SBP_low'})",0.03023431107904214,0.044275581267998534,0.0031265099438864585,0.10340933304922224,2.335583861074329,1.0,0.0017878682466243797,1.06595401219414,0.5896697953857001,0.043798848396238335,0.0618732247729726,0.08701205102806692
"frozenset({'Lactate_high', 'SBP_low'})","frozenset({'WBC_abnormal', 'Resp_high'})",0.016140857229369737,0.09925912086637761,0.0031265099438864585,0.19370160453420612,1.951474109819759,1.0,0.0015243826452695029,1.117130933409919,0.49556571844212927,0.027847273228057287,0.10484978072569329,0.11260003476380913
"frozenset({'Resp_high', 'SBP_low'})","frozenset({'WBC_abnormal', 'Lactate_high'})",0.03967762094046553,0.0423215930834101,0.0031265099438864585,0.07879781775670586,1.8618821272017354,1.0,0.0014472898159262847,1.039596328988789,0.4820350768024701,0.03963994870412572,0.03808817700164842,0.07633643551782196
frozenset({'WBC_abnormal'}),"frozenset({'Lactate_high', 'Resp_high', 'SBP_low'})",0.294850567899962,0.0058342621165950485,0.0031265099438864585,0.010603710096794634,1.8174894930814485,1.0,0.0014062744455311741,1.0048205638416798,0.6378654954615011,0.010507217351956057,0.004797437487992513,0.27324575964203685
frozenset({'Lactate_high'}),"frozenset({'WBC_abnormal', 'Resp_high', 'SBP_low'})",0.09087559028739668,0.014528317688972498,0.0031265099438864585,0.03440428759800933,2.3680847524502706,1.0,0.001806240498018256,1.0205841530298367,0.6354661807763342,0.03056892337927385,0.02016899142390955,0.12480269366375565
frozenset({'Resp_high'}),"frozenset({'WBC_abnormal', 'Lactate_high', 'SBP_low'})",0.2893190998640648,0.008258547490352465,0.0031265099438864585,0.01080644155659075,1.3085160034757568,1.0,0.0007371544177930522,1.0025757285260204,0.3317599940634248,0.010618094300404769,0.002569111193033951,0.1946925569199601
frozenset({'SBP_low'}),"frozenset({'WBC_abnormal', 'Lactate_high', 'Resp_high'})",0.13512089214732542,0.015096539772324622,0.0031265099438864585,0.02313861235076477,1.532709660606008,1.0,0.0010866520215123748,1.0082325626543527,0.4018604549852807,0.0212556281644738,0.008165340973196603,0.11511985454733646
